Date,Vegetable_Name,Units,Market_Price,Retail_Price,Shoping_Mall_Price
4/20/2023,Onion Big,1kg,20,23 - 25,24 - 33
4/21/2023,Onion Big,1kg,18,21 - 23,22 - 30
4/22/2023,Onion Big,1kg,18,21 - 23,22 - 30
4/23/2023,Onion Big,1kg,18,21 - 23,22 - 30
4/24/2023,Onion Big,1kg,18,21 - 23,22 - 30
4/25/2023,Onion Big,1kg,18,21 - 23,22 - 30
4/26/2023,Onion Big,1kg,19,22 - 24,23 - 31
4/27/2023,Onion Big,1kg,19,22 - 24,23 - 31
4/28/2023,Onion Big,1kg,19,22 - 24,23 - 31
4/29/2023,Onion Big,1kg,18,21 - 23,22 - 30
4/30/2023,Onion Big,1kg,18,21 - 23,22 - 30
5/1/2023,Onion Big,1kg,18,21 - 23,22 - 30
5/2/2023,Onion Big,1kg,18,21 - 23,22 - 30
5/3/2023,Onion Big,1kg,18,21 - 23,22 - 30
5/4/2023,Onion Big,1kg,18,21 - 23,22 - 30
5/5/2023,Onion Big,1kg,18,21 - 23,22 - 30
5/6/2023,Onion Big,1kg,18,21 - 23,22 - 30
5/7/2023,Onion Big,1kg,22,25 - 28,26 - 36
5/8/2023,Onion Big,1kg,22,25 - 28,26 - 36
5/9/2023,Onion Big,1kg,22,25 - 28,26 - 36
5/10/2023,Onion Big,1kg,22,25 - 28,26 - 36
1/26/2022,Onion Small,1kg,61,70 - 77,73 - 101
1/27/2022,Onion Small,1kg,61,70 - 77,73 - 101
1/28/2022,Onion Small,1kg,60,69 - 76,72 - 99
1/29/2022,Onion Small,1kg,60,69 - 76,72 - 99
1/30/2022,Onion Small,1kg,62,71 - 79,74 - 102
1/31/2022,Onion Small,1kg,62,71 - 79,74 - 102
2/1/2022,Onion Small,1kg,62,71 - 79,74 - 102
2/2/2022,Onion Small,1kg,61,70 - 77,73 - 101
2/3/2022,Onion Small,1kg,61,70 - 77,73 - 101
2/4/2022,Onion Small,1kg,61,70 - 77,73 - 101
2/5/2022,Onion Small,1kg,58,67 - 74,70 - 96
2/6/2022,Onion Small,1kg,58,67 - 74,70 - 96
2/7/2022,Onion Small,1kg,58,67 - 74,70 - 96
2/8/2022,Onion Small,1kg,60,69 - 76,72 - 99
2/9/2022,Onion Small,1kg,60,69 - 76,72 - 99
2/10/2022,Onion Small,1kg,60,69 - 76,72 - 99
2/11/2022,Onion Small,1kg,60,69 - 76,72 - 99
2/12/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/13/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/14/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/15/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/16/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/17/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/18/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/19/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/20/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/21/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/22/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/23/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/24/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/25/2022,Onion Small,1kg,59,68 - 75,71 - 97
2/26/2022,Onion Small,1kg,62,71 - 79,74 - 102
2/27/2022,Onion Small,1kg,62,71 - 79,74 - 102
2/28/2022,Onion Small,1kg,64,74 - 81,77 - 106
3/1/2022,Onion Small,1kg,64,74 - 81,77 - 106
3/2/2022,Onion Small,1kg,64,74 - 81,77 - 106
3/3/2022,Onion Small,1kg,64,74 - 81,77 - 106
3/4/2022,Onion Small,1kg,40,46 - 51,48 - 66
3/5/2022,Onion Small,1kg,40,46 - 51,48 - 66
3/6/2022,Onion Small,1kg,40,46 - 51,48 - 66
3/7/2022,Onion Small,1kg,39,45 - 50,47 - 64
3/8/2022,Onion Small,1kg,39,45 - 50,47 - 64
3/9/2022,Onion Small,1kg,35,40 - 44,42 - 58
3/10/2022,Onion Small,1kg,35,40 - 44,42 - 58
3/11/2022,Onion Small,1kg,35,40 - 44,42 - 58
3/12/2022,Onion Small,1kg,35,40 - 44,42 - 58
3/13/2022,Onion Small,1kg,35,40 - 44,42 - 58
3/14/2022,Onion Small,1kg,39,45 - 50,47 - 64
3/15/2022,Onion Small,1kg,39,45 - 50,47 - 64
3/16/2022,Onion Small,1kg,39,45 - 50,47 - 64
3/17/2022,Onion Small,1kg,36,41 - 46,43 - 59
3/18/2022,Onion Small,1kg,36,41 - 46,43 - 59
3/19/2022,Onion Small,1kg,36,41 - 46,43 - 59
3/20/2022,Onion Small,1kg,35,40 - 44,42 - 58
3/21/2022,Onion Small,1kg,35,40 - 44,42 - 58
3/22/2022,Onion Small,1kg,36,41 - 46,43 - 59
3/23/2022,Onion Small,1kg,36,41 - 46,43 - 59
3/24/2022,Onion Small,1kg,36,41 - 46,43 - 59
3/25/2022,Onion Small,1kg,36,41 - 46,43 - 59
3/26/2022,Onion Small,1kg,36,41 - 46,43 - 59
3/27/2022,Onion Small,1kg,36,41 - 46,43 - 59
3/28/2022,Onion Small,1kg,29,33 - 37,35 - 48
3/29/2022,Onion Small,1kg,29,33 - 37,35 - 48
3/30/2022,Onion Small,1kg,29,33 - 37,35 - 48
3/31/2022,Onion Small,1kg,29,33 - 37,35 - 48
4/1/2022,Onion Small,1kg,31,36 - 39,37 - 51
4/2/2022,Onion Small,1kg,31,36 - 39,37 - 51
4/3/2022,Onion Small,1kg,31,36 - 39,37 - 51
4/4/2022,Onion Small,1kg,28,32 - 36,34 - 46
4/5/2022,Onion Small,1kg,28,32 - 36,34 - 46
4/6/2022,Onion Small,1kg,28,32 - 36,34 - 46
4/7/2022,Onion Small,1kg,29,33 - 37,35 - 48
4/8/2022,Onion Small,1kg,29,33 - 37,35 - 48
4/9/2022,Onion Small,1kg,29,33 - 37,35 - 48
4/10/2022,Onion Small,1kg,33,38 - 42,40 - 54
4/11/2022,Onion Small,1kg,33,38 - 42,40 - 54
4/12/2022,Onion Small,1kg,33,38 - 42,40 - 54
4/13/2022,Onion Small,1kg,27,31 - 34,32 - 45
4/14/2022,Onion Small,1kg,27,31 - 34,32 - 45
4/15/2022,Onion Small,1kg,27,31 - 34,32 - 45
4/16/2022,Onion Small,1kg,27,31 - 34,32 - 45
4/17/2022,Onion Small,1kg,29,33 - 37,35 - 48
4/18/2022,Onion Small,1kg,29,33 - 37,35 - 48
4/19/2022,Onion Small,1kg,29,33 - 37,35 - 48
4/20/2022,Onion Small,1kg,29,33 - 37,35 - 48
4/21/2022,Onion Small,1kg,29,33 - 37,35 - 48
4/22/2022,Onion Small,1kg,29,33 - 37,35 - 48
4/23/2022,Onion Small,1kg,29,33 - 37,35 - 48
4/24/2022,Onion Small,1kg,24,28 - 30,29 - 40
4/25/2022,Onion Small,1kg,24,28 - 30,29 - 40
4/26/2022,Onion Small,1kg,24,28 - 30,29 - 40
4/27/2022,Onion Small,1kg,27,31 - 34,32 - 45
4/28/2022,Onion Small,1kg,27,31 - 34,32 - 45
4/29/2022,Onion Small,1kg,27,31 - 34,32 - 45
4/30/2022,Onion Small,1kg,24,28 - 30,29 - 40
5/1/2022,Onion Small,1kg,24,28 - 30,29 - 40
5/2/2022,Onion Small,1kg,24,28 - 30,29 - 40
5/3/2022,Onion Small,1kg,24,28 - 30,29 - 40
5/4/2022,Onion Small,1kg,24,28 - 30,29 - 40
5/5/2022,Onion Small,1kg,30,35 - 38,36 - 50
5/6/2022,Onion Small,1kg,30,35 - 38,36 - 50
5/7/2022,Onion Small,1kg,30,35 - 38,36 - 50
5/8/2022,Onion Small,1kg,28,32 - 36,34 - 46
5/9/2022,Onion Small,1kg,28,32 - 36,34 - 46
5/10/2022,Onion Small,1kg,28,32 - 36,34 - 46
5/11/2022,Onion Small,1kg,26,30 - 33,31 - 43
5/12/2022,Onion Small,1kg,26,30 - 33,31 - 43
5/13/2022,Onion Small,1kg,26,30 - 33,31 - 43
5/14/2022,Onion Small,1kg,26,30 - 33,31 - 43
5/15/2022,Onion Small,1kg,24,28 - 30,29 - 40
5/16/2022,Onion Small,1kg,24,28 - 30,29 - 40
5/17/2022,Onion Small,1kg,24,28 - 30,29 - 40
5/18/2022,Onion Small,1kg,28,32 - 36,34 - 46
5/19/2022,Onion Small,1kg,28,32 - 36,34 - 46
5/20/2022,Onion Small,1kg,28,32 - 36,34 - 46
5/21/2022,Onion Small,1kg,26,30 - 33,31 - 43
5/22/2022,Onion Small,1kg,26,30 - 33,31 - 43
5/23/2022,Onion Small,1kg,26,30 - 33,31 - 43
5/24/2022,Onion Small,1kg,26,30 - 33,31 - 43
5/25/2022,Onion Small,1kg,26,30 - 33,31 - 43
5/26/2022,Onion Small,1kg,26,30 - 33,31 - 43
5/27/2022,Onion Small,1kg,26,30 - 33,31 - 43
5/28/2022,Onion Small,1kg,29,33 - 37,35 - 48
5/29/2022,Onion Small,1kg,29,33 - 37,35 - 48
5/30/2022,Onion Small,1kg,29,33 - 37,35 - 48
5/31/2022,Onion Small,1kg,29,33 - 37,35 - 48
6/1/2022,Onion Small,1kg,28,32 - 36,34 - 46
6/2/2022,Onion Small,1kg,28,32 - 36,34 - 46
6/3/2022,Onion Small,1kg,28,32 - 36,34 - 46
6/4/2022,Onion Small,1kg,26,30 - 33,31 - 43
6/5/2022,Onion Small,1kg,26,30 - 33,31 - 43
6/6/2022,Onion Small,1kg,26,30 - 33,31 - 43
6/7/2022,Onion Small,1kg,26,30 - 33,31 - 43
6/8/2022,Onion Small,1kg,26,30 - 33,31 - 43
6/9/2022,Onion Small,1kg,26,30 - 33,31 - 43
6/10/2022,Onion Small,1kg,26,30 - 33,31 - 43
6/11/2022,Onion Small,1kg,28,32 - 36,34 - 46
6/12/2022,Onion Small,1kg,28,32 - 36,34 - 46
6/13/2022,Onion Small,1kg,28,32 - 36,34 - 46
6/14/2022,Onion Small,1kg,31,36 - 39,37 - 51
6/15/2022,Onion Small,1kg,31,36 - 39,37 - 51
6/16/2022,Onion Small,1kg,31,36 - 39,37 - 51
6/17/2022,Onion Small,1kg,31,36 - 39,37 - 51
6/18/2022,Onion Small,1kg,33,38 - 42,40 - 54
6/19/2022,Onion Small,1kg,33,38 - 42,40 - 54
6/20/2022,Onion Small,1kg,31,36 - 39,37 - 51
6/21/2022,Onion Small,1kg,31,36 - 39,37 - 51
6/22/2022,Onion Small,1kg,31,36 - 39,37 - 51
6/23/2022,Onion Small,1kg,35,40 - 44,42 - 58
6/24/2022,Onion Small,1kg,35,40 - 44,42 - 58
6/25/2022,Onion Small,1kg,35,40 - 44,42 - 58
6/26/2022,Onion Small,1kg,35,40 - 44,42 - 58
6/27/2022,Onion Small,1kg,37,43 - 47,44 - 61
6/28/2022,Onion Small,1kg,37,43 - 47,44 - 61
6/29/2022,Onion Small,1kg,37,43 - 47,44 - 61
6/30/2022,Onion Small,1kg,37,43 - 47,44 - 61
7/1/2022,Onion Small,1kg,37,43 - 47,44 - 61
7/2/2022,Onion Small,1kg,37,43 - 47,44 - 61
7/3/2022,Onion Small,1kg,37,43 - 47,44 - 61
7/4/2022,Onion Small,1kg,30,35 - 38,36 - 50
7/5/2022,Onion Small,1kg,30,35 - 38,36 - 50
7/6/2022,Onion Small,1kg,30,35 - 38,36 - 50
7/7/2022,Onion Small,1kg,30,35 - 38,36 - 50
7/8/2022,Onion Small,1kg,30,35 - 38,36 - 50
7/9/2022,Onion Small,1kg,34,39 - 43,41 - 56
7/10/2022,Onion Small,1kg,34,39 - 43,41 - 56
7/11/2022,Onion Small,1kg,34,39 - 43,41 - 56
7/12/2022,Onion Small,1kg,31,36 - 39,37 - 51
7/13/2022,Onion Small,1kg,31,36 - 39,37 - 51
7/14/2022,Onion Small,1kg,37,43 - 47,44 - 61
7/15/2022,Onion Small,1kg,37,43 - 47,44 - 61
7/16/2022,Onion Small,1kg,37,43 - 47,44 - 61
7/17/2022,Onion Small,1kg,33,38 - 42,40 - 54
7/18/2022,Onion Small,1kg,33,38 - 42,40 - 54
7/19/2022,Onion Small,1kg,33,38 - 42,40 - 54
7/20/2022,Onion Small,1kg,33,38 - 42,40 - 54
7/21/2022,Onion Small,1kg,31,36 - 39,37 - 51
7/22/2022,Onion Small,1kg,31,36 - 39,37 - 51
7/23/2022,Onion Small,1kg,31,36 - 39,37 - 51
7/24/2022,Onion Small,1kg,33,38 - 42,40 - 54
7/25/2022,Onion Small,1kg,33,38 - 42,40 - 54
7/26/2022,Onion Small,1kg,33,38 - 42,40 - 54
7/27/2022,Onion Small,1kg,33,38 - 42,40 - 54
7/28/2022,Onion Small,1kg,33,38 - 42,40 - 54
7/29/2022,Onion Small,1kg,33,38 - 42,40 - 54
7/30/2022,Onion Small,1kg,33,38 - 42,40 - 54
7/31/2022,Onion Small,1kg,33,38 - 42,40 - 54
8/1/2022,Onion Small,1kg,38,44 - 48,46 - 63
8/2/2022,Onion Small,1kg,38,44 - 48,46 - 63
8/3/2022,Onion Small,1kg,38,44 - 48,46 - 63
8/4/2022,Onion Small,1kg,32,37 - 41,38 - 53
8/5/2022,Onion Small,1kg,32,37 - 41,38 - 53
8/6/2022,Onion Small,1kg,32,37 - 41,38 - 53
8/7/2022,Onion Small,1kg,32,37 - 41,38 - 53
8/8/2022,Onion Small,1kg,37,43 - 47,44 - 61
8/9/2022,Onion Small,1kg,37,43 - 47,44 - 61
8/10/2022,Onion Small,1kg,37,43 - 47,44 - 61
8/11/2022,Onion Small,1kg,37,43 - 47,44 - 61
8/12/2022,Onion Small,1kg,37,43 - 47,44 - 61
8/13/2022,Onion Small,1kg,37,43 - 47,44 - 61
8/14/2022,Onion Small,1kg,37,43 - 47,44 - 61
8/15/2022,Onion Small,1kg,37,43 - 47,44 - 61
8/16/2022,Onion Small,1kg,37,43 - 47,44 - 61
8/17/2022,Onion Small,1kg,37,43 - 47,44 - 61
8/18/2022,Onion Small,1kg,33,38 - 42,40 - 54
8/19/2022,Onion Small,1kg,33,38 - 42,40 - 54
8/20/2022,Onion Small,1kg,33,38 - 42,40 - 54
8/21/2022,Onion Small,1kg,33,38 - 42,40 - 54
8/22/2022,Onion Small,1kg,33,38 - 42,40 - 54
8/23/2022,Onion Small,1kg,33,38 - 42,40 - 54
8/24/2022,Onion Small,1kg,27,31 - 34,32 - 45
8/25/2022,Onion Small,1kg,27,31 - 34,32 - 45
8/26/2022,Onion Small,1kg,28,32 - 36,34 - 46
8/27/2022,Onion Small,1kg,28,32 - 36,34 - 46
8/28/2022,Onion Small,1kg,28,32 - 36,34 - 46
8/29/2022,Onion Small,1kg,28,32 - 36,34 - 46
8/30/2022,Onion Small,1kg,28,32 - 36,34 - 46
8/31/2022,Onion Small,1kg,28,32 - 36,34 - 46
9/1/2022,Onion Small,1kg,32,37 - 41,38 - 53
9/2/2022,Onion Small,1kg,32,37 - 41,38 - 53
9/3/2022,Onion Small,1kg,32,37 - 41,38 - 53
9/4/2022,Onion Small,1kg,32,37 - 41,38 - 53
9/5/2022,Onion Small,1kg,31,36 - 39,37 - 51
9/6/2022,Onion Small,1kg,28,32 - 36,34 - 46
9/7/2022,Onion Small,1kg,28,32 - 36,34 - 46
9/8/2022,Onion Small,1kg,28,32 - 36,34 - 46
9/9/2022,Onion Small,1kg,28,32 - 36,34 - 46
9/10/2022,Onion Small,1kg,32,37 - 41,38 - 53
9/11/2022,Onion Small,1kg,30,35 - 38,36 - 50
9/12/2022,Onion Small,1kg,30,35 - 38,36 - 50
9/13/2022,Onion Small,1kg,30,35 - 38,36 - 50
9/14/2022,Onion Small,1kg,30,35 - 38,36 - 50
9/15/2022,Onion Small,1kg,30,35 - 38,36 - 50
9/16/2022,Onion Small,1kg,30,35 - 38,36 - 50
9/17/2022,Onion Small,1kg,30,35 - 38,36 - 50
9/18/2022,Onion Small,1kg,30,35 - 38,36 - 50
9/19/2022,Onion Small,1kg,30,35 - 38,36 - 50
9/20/2022,Onion Small,1kg,30,35 - 38,36 - 50
9/21/2022,Onion Small,1kg,30,35 - 38,36 - 50
9/22/2022,Onion Small,1kg,33,38 - 42,40 - 54
9/23/2022,Onion Small,1kg,33,38 - 42,40 - 54
9/24/2022,Onion Small,1kg,33,38 - 42,40 - 54
9/25/2022,Onion Small,1kg,32,37 - 41,38 - 53
9/26/2022,Onion Small,1kg,32,37 - 41,38 - 53
9/27/2022,Onion Small,1kg,32,37 - 41,38 - 53
9/28/2022,Onion Small,1kg,29,33 - 37,35 - 48
9/29/2022,Onion Small,1kg,29,33 - 37,35 - 48
9/30/2022,Onion Small,1kg,32,37 - 41,38 - 53
10/1/2022,Onion Small,1kg,32,37 - 41,38 - 53
10/2/2022,Onion Small,1kg,32,37 - 41,38 - 53
10/3/2022,Onion Small,1kg,29,33 - 37,35 - 48
10/4/2022,Onion Small,1kg,29,33 - 37,35 - 48
10/5/2022,Onion Small,1kg,29,33 - 37,35 - 48
10/6/2022,Onion Small,1kg,29,33 - 37,35 - 48
10/7/2022,Onion Small,1kg,29,33 - 37,35 - 48
10/8/2022,Onion Small,1kg,28,32 - 36,34 - 46
10/9/2022,Onion Small,1kg,28,32 - 36,34 - 46
10/10/2022,Onion Small,1kg,28,32 - 36,34 - 46
10/11/2022,Onion Small,1kg,28,32 - 36,34 - 46
10/12/2022,Onion Small,1kg,30,35 - 38,36 - 50
10/13/2022,Onion Small,1kg,30,35 - 38,36 - 50
10/14/2022,Onion Small,1kg,30,35 - 38,36 - 50
10/15/2022,Onion Small,1kg,32,37 - 41,38 - 53
10/16/2022,Onion Small,1kg,32,37 - 41,38 - 53
10/17/2022,Onion Small,1kg,32,37 - 41,38 - 53
10/18/2022,Onion Small,1kg,30,35 - 38,36 - 50
10/19/2022,Onion Small,1kg,30,35 - 38,36 - 50
10/20/2022,Onion Small,1kg,30,35 - 38,36 - 50
10/21/2022,Onion Small,1kg,30,35 - 38,36 - 50
10/22/2022,Onion Small,1kg,30,35 - 38,36 - 50
10/23/2022,Onion Small,1kg,30,35 - 38,36 - 50
10/24/2022,Onion Small,1kg,31,36 - 39,37 - 51
10/25/2022,Onion Small,1kg,31,36 - 39,37 - 51
10/26/2022,Onion Small,1kg,31,36 - 39,37 - 51
10/27/2022,Onion Small,1kg,28,32 - 36,34 - 46
10/28/2022,Onion Small,1kg,28,32 - 36,34 - 46
10/29/2022,Onion Small,1kg,28,32 - 36,34 - 46
10/30/2022,Onion Small,1kg,28,32 - 36,34 - 46
10/31/2022,Onion Small,1kg,28,32 - 36,34 - 46
11/1/2022,Onion Small,1kg,28,32 - 36,34 - 46
11/2/2022,Onion Small,1kg,28,32 - 36,34 - 46
11/3/2022,Onion Small,1kg,32,37 - 41,38 - 53
11/4/2022,Onion Small,1kg,32,37 - 41,38 - 53
11/5/2022,Onion Small,1kg,32,37 - 41,38 - 53
11/6/2022,Onion Small,1kg,32,37 - 41,38 - 53
11/7/2022,Onion Small,1kg,32,37 - 41,38 - 53
11/8/2022,Onion Small,1kg,32,37 - 41,38 - 53
11/9/2022,Onion Small,1kg,31,36 - 39,37 - 51
11/10/2022,Onion Small,1kg,31,36 - 39,37 - 51
11/11/2022,Onion Small,1kg,31,36 - 39,37 - 51
11/12/2022,Onion Small,1kg,57,66 - 72,68 - 94
11/13/2022,Onion Small,1kg,57,66 - 72,68 - 94
11/14/2022,Onion Small,1kg,57,66 - 72,68 - 94
11/15/2022,Onion Small,1kg,57,66 - 72,68 - 94
11/16/2022,Onion Small,1kg,57,66 - 72,68 - 94
11/17/2022,Onion Small,1kg,57,66 - 72,68 - 94
11/18/2022,Onion Small,1kg,98,113 - 124,118 - 162
11/19/2022,Onion Small,1kg,98,113 - 124,118 - 162
11/20/2022,Onion Small,1kg,98,113 - 124,118 - 162
11/21/2022,Onion Small,1kg,86,99 - 109,103 - 142
11/22/2022,Onion Small,1kg,86,99 - 109,103 - 142
11/23/2022,Onion Small,1kg,86,99 - 109,103 - 142
11/24/2022,Onion Small,1kg,89,102 - 113,107 - 147
11/25/2022,Onion Small,1kg,89,102 - 113,107 - 147
11/26/2022,Onion Small,1kg,99,114 - 126,119 - 163
11/27/2022,Onion Small,1kg,99,114 - 126,119 - 163
11/28/2022,Onion Small,1kg,65,75 - 83,78 - 107
11/29/2022,Onion Small,1kg,65,75 - 83,78 - 107
11/30/2022,Onion Small,1kg,72,83 - 91,86 - 119
12/1/2022,Onion Small,1kg,72,83 - 91,86 - 119
12/2/2022,Onion Small,1kg,72,83 - 91,86 - 119
12/3/2022,Onion Small,1kg,73,84 - 93,88 - 120
12/4/2022,Onion Small,1kg,73,84 - 93,88 - 120
12/5/2022,Onion Small,1kg,73,84 - 93,88 - 120
12/6/2022,Onion Small,1kg,73,84 - 93,88 - 120
12/7/2022,Onion Small,1kg,79,91 - 100,95 - 130
12/8/2022,Onion Small,1kg,79,91 - 100,95 - 130
12/9/2022,Onion Small,1kg,79,91 - 100,95 - 130
12/10/2022,Onion Small,1kg,70,81 - 89,84 - 116
12/11/2022,Onion Small,1kg,70,81 - 89,84 - 116
12/12/2022,Onion Small,1kg,70,81 - 89,84 - 116
12/13/2022,Onion Small,1kg,70,81 - 89,84 - 116
12/14/2022,Onion Small,1kg,71,82 - 90,85 - 117
12/15/2022,Onion Small,1kg,71,82 - 90,85 - 117
12/16/2022,Onion Small,1kg,71,82 - 90,85 - 117
12/17/2022,Onion Small,1kg,71,82 - 90,85 - 117
12/18/2022,Onion Small,1kg,32,37 - 41,38 - 53
12/19/2022,Onion Small,1kg,32,37 - 41,38 - 53
12/20/2022,Onion Small,1kg,32,37 - 41,38 - 53
12/21/2022,Onion Small,1kg,32,37 - 41,38 - 53
12/22/2022,Onion Small,1kg,33,38 - 42,40 - 54
12/23/2022,Onion Small,1kg,33,38 - 42,40 - 54
12/24/2022,Onion Small,1kg,30,35 - 38,36 - 50
12/25/2022,Onion Small,1kg,30,35 - 38,36 - 50
12/26/2022,Onion Small,1kg,30,35 - 38,36 - 50
12/27/2022,Onion Small,1kg,38,44 - 48,46 - 63
12/28/2022,Onion Small,1kg,38,44 - 48,46 - 63
12/29/2022,Onion Small,1kg,40,46 - 51,48 - 66
12/30/2022,Onion Small,1kg,40,46 - 51,48 - 66
12/31/2022,Onion Small,1kg,40,46 - 51,48 - 66
1/1/2023,Onion Small,1kg,40,46 - 51,48 - 66
1/2/2023,Onion Small,1kg,31,36 - 39,37 - 51
1/3/2023,Onion Small,1kg,31,36 - 39,37 - 51
1/4/2023,Onion Small,1kg,37,43 - 47,44 - 61
1/5/2023,Onion Small,1kg,37,43 - 47,44 - 61
1/6/2023,Onion Small,1kg,37,43 - 47,44 - 61
1/7/2023,Onion Small,1kg,37,43 - 47,44 - 61
1/8/2023,Onion Small,1kg,40,46 - 51,48 - 66
1/9/2023,Onion Small,1kg,40,46 - 51,48 - 66
1/10/2023,Onion Small,1kg,40,46 - 51,48 - 66
1/11/2023,Onion Small,1kg,30,35 - 38,36 - 50
1/12/2023,Onion Small,1kg,30,35 - 38,36 - 50
1/13/2023,Onion Small,1kg,30,35 - 38,36 - 50
1/14/2023,Onion Small,1kg,32,37 - 41,38 - 53
1/15/2023,Onion Small,1kg,32,37 - 41,38 - 53
1/16/2023,Onion Small,1kg,32,37 - 41,38 - 53
1/17/2023,Onion Small,1kg,32,37 - 41,38 - 53
1/18/2023,Onion Small,1kg,38,44 - 48,46 - 63
1/19/2023,Onion Small,1kg,38,44 - 48,46 - 63
1/20/2023,Onion Small,1kg,35,40 - 44,42 - 58
1/21/2023,Onion Small,1kg,31,36 - 39,37 - 51
1/22/2023,Onion Small,1kg,31,36 - 39,37 - 51
1/23/2023,Onion Small,1kg,31,36 - 39,37 - 51
1/24/2023,Onion Small,1kg,31,36 - 39,37 - 51
1/25/2023,Onion Small,1kg,37,43 - 47,44 - 61
1/26/2023,Onion Small,1kg,37,43 - 47,44 - 61
1/27/2023,Onion Small,1kg,37,43 - 47,44 - 61
1/28/2023,Onion Small,1kg,31,36 - 39,37 - 51
1/29/2023,Onion Small,1kg,31,36 - 39,37 - 51
1/30/2023,Onion Small,1kg,31,36 - 39,37 - 51
1/31/2023,Onion Small,1kg,38,44 - 48,46 - 63
2/1/2023,Onion Small,1kg,38,44 - 48,46 - 63
2/2/2023,Onion Small,1kg,38,44 - 48,46 - 63
2/3/2023,Onion Small,1kg,35,40 - 44,42 - 58
2/4/2023,Onion Small,1kg,35,40 - 44,42 - 58
2/5/2023,Onion Small,1kg,35,40 - 44,42 - 58
2/6/2023,Onion Small,1kg,37,43 - 47,44 - 61
2/7/2023,Onion Small,1kg,37,43 - 47,44 - 61
2/8/2023,Onion Small,1kg,37,43 - 47,44 - 61
2/9/2023,Onion Small,1kg,38,44 - 48,46 - 63
2/10/2023,Onion Small,1kg,38,44 - 48,46 - 63
2/11/2023,Onion Small,1kg,38,44 - 48,46 - 63
2/12/2023,Onion Small,1kg,46,53 - 58,55 - 76
2/13/2023,Onion Small,1kg,46,53 - 58,55 - 76
2/14/2023,Onion Small,1kg,46,53 - 58,55 - 76
2/15/2023,Onion Small,1kg,46,53 - 58,55 - 76
2/16/2023,Onion Small,1kg,44,51 - 56,53 - 73
2/17/2023,Onion Small,1kg,44,51 - 56,53 - 73
2/18/2023,Onion Small,1kg,44,51 - 56,53 - 73
2/19/2023,Onion Small,1kg,50,58 - 64,60 - 83
2/20/2023,Onion Small,1kg,50,58 - 64,60 - 83
2/21/2023,Onion Small,1kg,50,58 - 64,60 - 83
2/22/2023,Onion Small,1kg,50,58 - 64,60 - 83
2/23/2023,Onion Small,1kg,53,61 - 67,64 - 87
2/24/2023,Onion Small,1kg,53,61 - 67,64 - 87
2/25/2023,Onion Small,1kg,53,61 - 67,64 - 87
2/26/2023,Onion Small,1kg,53,61 - 67,64 - 87
2/27/2023,Onion Small,1kg,53,61 - 67,64 - 87
2/28/2023,Onion Small,1kg,48,55 - 61,58 - 79
3/1/2023,Onion Small,1kg,48,55 - 61,58 - 79
3/2/2023,Onion Small,1kg,48,55 - 61,58 - 79
3/3/2023,Onion Small,1kg,48,55 - 61,58 - 79
3/4/2023,Onion Small,1kg,48,55 - 61,58 - 79
3/5/2023,Onion Small,1kg,48,55 - 61,58 - 79
3/6/2023,Onion Small,1kg,48,55 - 61,58 - 79
3/7/2023,Onion Small,1kg,48,55 - 61,58 - 79
3/8/2023,Onion Small,1kg,48,55 - 61,58 - 79
3/9/2023,Onion Small,1kg,48,55 - 61,58 - 79
3/10/2023,Onion Small,1kg,56,64 - 71,67 - 92
3/11/2023,Onion Small,1kg,56,64 - 71,67 - 92
3/12/2023,Onion Small,1kg,56,64 - 71,67 - 92
3/13/2023,Onion Small,1kg,56,64 - 71,67 - 92
3/14/2023,Onion Small,1kg,49,56 - 62,59 - 81
3/15/2023,Onion Small,1kg,49,56 - 62,59 - 81
3/16/2023,Onion Small,1kg,49,56 - 62,59 - 81
3/17/2023,Onion Small,1kg,49,56 - 62,59 - 81
3/18/2023,Onion Small,1kg,49,56 - 62,59 - 81
3/19/2023,Onion Small,1kg,56,64 - 71,67 - 92
3/20/2023,Onion Small,1kg,56,64 - 71,67 - 92
3/21/2023,Onion Small,1kg,56,64 - 71,67 - 92
3/22/2023,Onion Small,1kg,56,64 - 71,67 - 92
3/23/2023,Onion Small,1kg,56,64 - 71,67 - 92
3/24/2023,Onion Small,1kg,56,64 - 71,67 - 92
3/25/2023,Onion Small,1kg,56,64 - 71,67 - 92
3/26/2023,Onion Small,1kg,53,61 - 67,64 - 87
3/27/2023,Onion Small,1kg,53,61 - 67,64 - 87
3/28/2023,Onion Small,1kg,53,61 - 67,64 - 87
3/29/2023,Onion Small,1kg,55,63 - 70,66 - 91
3/30/2023,Onion Small,1kg,55,63 - 70,66 - 91
